0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,idx
28.22256,0.0,34.80209,0.0,28.24261,35.737648,0.0,0.0,0.0,41.462883,0.0,41.953777,0.0,33.15516,0.0,0.0,0.0,40.107613,0.0,0.0,27.342255,23.329235,0.0,0.0,0.0,35.427185,29.11034,33.713974,41.655483,35.79573,34.860794,40.954967,0.0,40.698616,0.0,0.0,0.0,39.54746,0.0,39.452507,39.67607,23.997208,38.64071,35.144497,0.0,0.0,0.0,0.0,36.73919,0.0,39.974785,29.27097,0.0,0.0,9.052219,19.1636,0.0,0.0,0.0,0.0,0.0,0.0,37.520206,0.0,0.0,0.0,30.903809,40.710995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3926,40.87007,42.078392,0.0,0.0,0.0,38.23204,42.116997,32.135902,0.0,35.16531,38.84452,0.0,0.0,41.186764,0.0,42.753994,0.0,0.0,0.0,0.0,0.0,22.488642,0.0,33.921017,39.435635,0.0,38.824856,0.0,39.01541,0.0,0.0,0.0,39.30408,36.050396,0.0,31.428534,26.451376,35.46037,0.0,0.0,36.46431,0.0,0.0,0.0,34.11469,0.0,18.73097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.618456,30.806627,0.0,38.527996,0.0,0.0,0.0,0.0,40.71517,27.660744,0.0,40.549408,0.0,0.0,0.0,40.412094,0.0,39.038223,0.0,41.555737,0.0,0.0,0.0,34.634476,38.071346,38.91243,0.0,0.0,41.185917,24.392956,0.0,0.0,0.0,40.821182,0.0,0.0,41.447666,33.588898,40.91016,26.609419,0.0,0.0,0.0,0.0,36.3846,40.541664,18.163937,28.773527,0.0,0.0,0.0,42.654922,0.0,36.118317,38.33518,39.518078,0.0,37.75237,0.0,0.0,32.965492,0.0,0.0,39.214283,22.909399,0.0,0.0,0.0,0.0,0.0,35.469547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.85034,29.881847,0.0,36.756413,33.15022,0.0,0.0,39.63025,0.0,29.084213,31.386087,0.0,37.020332,41.253498,0.0,34.737858,33.09307,0.0,41.117195,0.0,11.549609,29.366558,0.0,36.659542,0.0,34.274937,0.0,0.0,0.0,0.0,0.0,36.86154,36.331112,0.0,0.0,0.0,35.726967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.470432,3047
30.86282,0.0,39.100456,0.0,30.957897,40.291973,0.0,0.0,0.0,47.595646,0.0,48.051476,0.0,37.114166,0.0,0.0,0.0,45.787968,0.0,0.0,29.82162,24.718983,0.0,0.0,0.0,39.79,31.979973,37.69067,47.813477,40.429607,39.29225,46.77353,0.0,46.54579,0.0,0.0,0.0,44.973297,0.0,45.009262,45.36091,25.52631,43.9695,39.676407,0.0,0.0,0.0,0.0,41.50511,0.0,45.577297,32.166855,0.0,0.0,7.3544445,19.632977,0.0,0.0,0.0,0.0,0.0,0.0,42.58738,0.0,0.0,0.0,34.30054,46.50934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.075844,46.74317,48.35284,0.0,0.0,0.0,43.61917,48.341434,35.73525,0.0,39.646774,44.193573,0.0,0.0,47.137062,0.0,49.12664,0.0,0.0,0.0,0.0,0.0,23.845253,0.0,38.180843,44.834827,0.0,44.165863,0.0,44.48672,0.0,0.0,0.0,44.707493,40.73779,0.0,34.87983,28.666029,39.9359,0.0,0.0,41.107136,0.0,0.0,0.0,38.321785,0.0,19.178762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5888,34.012444,0.0,43.83551,0.0,0.0,0.0,0.0,46.572025,30.269642,0.0,46.308254,0.0,0.0,0.0,46.18006,0.0,44.48943,0.0,47.538025,0.0,0.0,0.0,39.020325,43.350494,44.291058,0.0,0.0,47.141464,26.035963,0.0,0.0,0.0,46.72158,0.0,0.0,47.569687,37.447987,46.838657,28.809628,0.0,0.0,0.0,0.0,41.13115,46.314995,18.531242,31.677732,0.0,0.0,0.0,48.888443,0.0,40.799484,43.47846,45.22115,0.0,42.924175,0.0,0.0,36.83351,0.0,0.0,44.653877,24.268467,0.0,0.0,0.0,0.0,0.0,39.97476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.404705,32.983284,0.0,41.610447,37.043724,0.0,0.0,45.09256,0.0,32.032684,34.822556,0.0,41.894665,47.224678,0.0,39.017372,37.038147,0.0,47.144733,0.0,10.3874,32.213753,0.0,41.36547,0.0,38.375103,0.0,0.0,0.0,0.0,0.0,41.73299,40.990135,0.0,0.0,0.0,40.302814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.950768,2179
69.64219,0.0,87.17183,0.0,69.921005,89.6404,0.0,0.0,0.0,105.10707,0.0,106.12631,0.0,83.057945,0.0,0.0,0.0,101.415306,0.0,0.0,67.28073,56.451588,0.0,0.0,0.0,88.75429,72.073044,84.31434,105.72458,90.04841,87.88522,103.485756,0.0,103.03777,0.0,0.0,0.0,99.68341,0.0,99.59506,100.60913,58.265713,97.517166,88.23044,0.0,0.0,0.0,0.0,92.158676,0.0,100.79258,72.40997,0.0,0.0,18.714884,45.54061,0.0,0.0,0.0,0.0,0.0,0.0,94.734436,0.0,0.0,0.0,76.92717,103.0628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.53023,103.47853,106.67807,0.0,0.0,0.0,96.85394,106.54942,80.012856,0.0,88.37323,97.94215,0.0,0.0,104.0997,0.0,108.364784,0.0,0.0,0.0,0.0,0.0,54.498943,0.0,85.10764,99.2509,0.0,97.803215,0.0,98.6241,0.0,0.0,0.0,99.15937,90.7247,0.0,78.12602,64.67782,89.11644,0.0,0.0,91.477585,0.0,0.0,0.0,85.34714,0.0,44.96058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.222626,76.30098,0.0,97.0992,0.0,0.0,0.0,0.0,103.03591,68.3429,0.0,102.62093,0.0,0.0,0.0,102.20067,0.0,98.52038,0.0,105.07588,0.0,0.0,0.0,86.98813,96.03993,98.30281,0.0,0.0,104.1638,59.3503,0.0,0.0,0.0,103.371315,0.0,0.0,105.28358,83.74233,103.600204,65.15239,0.0,0.0,0.0,0.0,91.48641,102.53865,43.4125,71.33731,0.0,0.0,0.0,107.80267,0.0,90.9438,96.481346,100.09587,0.0,95.256454,0.0,0.0,82.39001,0.0,0.0,99.051765,55.31945,0.0,0.0,0.0,0.0,0.0,89.262825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91672,74.17118,0.0,92.72472,82.88481,0.0,0.0,99.83326,0.0,72.08063,78.12016,0.0,93.034615,104.50447,0.0,87.05124,82.91671,0.0,104.33761,0.0,25.843487,72.619965,0.0,92.07633,0.0,85.64638,0.0,0.0,0.0,0.0,0.0,92.796524,91.437965,0.0,0.0,0.0,89.6978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.65566,2270
35.233948,0.0,44.738506,0.0,35.35055,46.17855,0.0,0.0,0.0,54.604305,0.0,55.181896,0.0,42.442177,0.0,0.0,0.0,52.502792,0.0,0.0,33.9672,28.204674,0.0,0.0,0.0,45.76728,36.537746,43.249977,55.049202,46.287117,45.069767,53.746647,0.0,53.514633,0.0,0.0,0.0,51.68408,0.0,51.676723,52.00634,29.27929,50.417934,45.350468,0.0,0.0,0.0,0.0,47.5419,0.0,52.36862,36.63148,0.0,0.0,8.588701,22.500433,0.0,0.0,0.0,0.0,0.0,0.0,48.849068,0.0,0.0,0.0,39.21101,53.505184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.184162,53.602806,55.6063,0.0,0.0,0.0,49.97613,55.538303,40.808697,0.0,45.380817,50.68576,0.0,0.0,54.229385,0.0,56.450745,0.0,0.0,0.0,0.0,0.0,27.097305,0.0,43.644897,51.493732,0.0,50.74387,0.0,51.05176,0.0,0.0,0.0,51.34698,46.594437,0.0,39.85355,32.70611,45.82729,0.0,0.0,47.157925,0.0,0.0,0.0,43.86414,0.0,21.721159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.116974,38.87962,0.0,50.314724,0.0,0.0,0.0,0.0,53.34669,34.491817,0.0,53.19927,0.0,0.0,0.0,53.091248,0.0,50.978386,0.0,54.64335,0.0,0.0,0.0,44.743168,49.72015,50.791824,0.0,0.0,54.10908,29.693499,0.0,0.0,0.0,53.61833,0.0,0.0,54.597073,42.789616,53.81342,32.826965,0.0,0.0,0.0,0.0,47.065605,53.227333,21.330452,36.07847,0.0,0.0,0.0,56.246647,0.0,46.797527,49.98793,51.87249,0.0,49.108875,0.0,0.0,42.131977,0.0,0.0,51.326927,27.562403,0.0,0.0,0.0,0.0,0.0,45.807915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.426796,37.68279,0.0,47.681606,42.27557,0.0,0.0,51.819454,0.0,36.604424,39.855247,0.0,48.01438,54.414886,0.0,44.729664,42.38739,0.0,54.16504,0.0,11.960371,36.833755,0.0,47.539055,0.0,43.959267,0.0,0.0,0.0,0.0,0.0,47.78941,47.046722,0.0,0.0,0.0,46.22959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.533386,3613
31.64139,0.0,40.835644,0.0,31.650173,42.176186,0.0,0.0,0.0,50.592293,0.0,51.240406,0.0,38.543644,0.0,0.0,0.0,48.557228,0.0,0.0,30.51234,24.941051,0.0,0.0,0.0,41.849556,32.872677,39.288773,50.920704,42.345142,41.06502,49.819366,0.0,49.499672,0.0,0.0,0.0,47.66008,0.0,47.68575,47.948425,25.970444,46.355846,41.428112,0.0,0.0,0.0,0.0,43.681507,0.0,48.35366,33.049046,0.0,0.0,6.8496957,19.722261,0.0,0.0,0.0,0.0,0.0,0.0,44.83393,0.0,0.0,0.0,35.515568,49.452347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.098824,49.655045,51.52377,0.0,0.0,0.0,45.829304,51.51987,37.067146,0.0,41.440296,46.73262,0.0,0.0,50.183517,0.0,52.381027,0.0,0.0,0.0,0.0,0.0,23.902473,0.0,39.71875,47.470383,0.0,46.66339,0.0,46.942085,0.0,0.0,0.0,47.290882,42.62379,0.0,36.060623,29.294346,41.822556,0.0,0.0,43.271,0.0,0.0,0.0,39.949738,0.0,18.7213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.622505,35.165043,0.0,46.285458,0.0,0.0,0.0,0.0,49.37682,30.877064,0.0,49.210606,0.0,0.0,0.0,49.02492,0.0,47.045288,0.0,50.644684,0.0,0.0,0.0,40.722694,45.627216,46.78028,0.0,0.0,50.04614,26.390202,0.0,0.0,0.0,49.55944,0.0,0.0,50.55699,39.02983,49.819992,29.370182,0.0,0.0,0.0,0.0,43.089325,49.22275,18.510597,32.4387,0.0,0.0,0.0,52.24774,0.0,42.797863,46.05469,47.853825,0.0,45.110516,0.0,0.0,38.27878,0.0,0.0,47.28278,24.456497,0.0,0.0,0.0,0.0,0.0,41.824482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.31676,33.997894,0.0,43.62215,38.42538,0.0,0.0,47.92835,0.0,32.963573,36.021557,0.0,44.006813,50.164497,0.0,40.839607,38.478077,0.0,50.049953,0.0,9.509597,33.20074,0.0,43.58185,0.0,40.141323,0.0,0.0,0.0,0.0,0.0,43.72508,42.95644,0.0,0.0,0.0,42.242012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.443474,3190
53.184574,0.0,67.364105,0.0,53.311256,69.3894,0.0,0.0,0.0,82.03521,0.0,82.994644,0.0,63.81813,0.0,0.0,0.0,79.013054,0.0,0.0,51.36005,42.83181,0.0,0.0,0.0,68.88089,55.09022,65.06909,82.63802,69.57513,67.68646,80.78445,0.0,80.40132,0.0,0.0,0.0,77.613884,0.0,77.72103,78.122505,44.3128,75.7051,68.22468,0.0,0.0,0.0,0.0,71.52859,0.0,78.71748,55.3346,0.0,0.0,13.354709,34.333736,0.0,0.0,0.0,0.0,0.0,0.0,73.43472,0.0,0.0,0.0,59.00818,80.35671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.85735,80.60899,83.43316,0.0,0.0,0.0,75.03974,83.408394,61.448387,0.0,68.25645,76.20259,0.0,0.0,81.34441,0.0,84.86123,0.0,0.0,0.0,0.0,0.0,41.19508,0.0,65.59669,77.383415,0.0,76.20637,0.0,76.67037,0.0,0.0,0.0,77.15999,70.13557,0.0,60.000225,49.392963,68.861465,0.0,0.0,70.91249,0.0,0.0,0.0,65.96835,0.0,33.260033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.117023,58.58463,0.0,75.535805,0.0,0.0,0.0,0.0,80.2317,52.100376,0.0,79.962715,0.0,0.0,0.0,79.76376,0.0,76.67573,0.0,82.120476,0.0,0.0,0.0,67.1035,74.60609,76.32046,0.0,0.0,81.28405,44.987526,0.0,0.0,0.0,80.623405,0.0,0.0,81.98369,64.49465,80.816666,49.668976,0.0,0.0,0.0,0.0,70.74905,79.91039,32.460213,54.45008,0.0,0.0,0.0,84.61035,0.0,70.32446,75.10786,77.93281,0.0,73.82842,0.0,0.0,63.35074,0.0,0.0,77.088326,41.911686,0.0,0.0,0.0,0.0,0.0,68.87501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.62654,56.89759,0.0,71.73538,63.665367,0.0,0.0,77.84285,0.0,55.242496,60.015163,0.0,72.23448,81.66268,0.0,67.27694,63.758698,0.0,81.35365,0.0,18.501879,55.54516,0.0,71.386826,0.0,66.1004,0.0,0.0,0.0,0.0,0.0,71.8416,70.66163,0.0,0.0,0.0,69.397644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.50565,3201
16.648458,0.0,20.378544,0.0,16.637474,20.903894,0.0,0.0,0.0,24.173775,0.0,24.572329,0.0,19.400736,0.0,0.0,0.0,23.459871,0.0,0.0,16.234095,14.126856,0.0,0.0,0.0,20.939705,17.260687,19.763218,24.23941,20.874573,20.221733,23.991486,0.0,23.743765,0.0,0.0,0.0,23.078619,0.0,23.117739,23.064457,14.43695,22.51823,20.55761,0.0,0.0,0.0,0.0,21.553598,0.0,23.364378,17.231258,0.0,0.0,6.288965,11.792307,0.0,0.0,0.0,0.0,0.0,0.0,21.95166,0.0,0.0,0.0,18.146364,23.710999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.31739,23.895027,24.405405,0.0,0.0,0.0,22.07829,24.673119,18.906925,0.0,20.62439,22.699774,0.0,0.0,24.063198,0.0,25.017778,0.0,0.0,0.0,0.0,0.0,13.507845,0.0,19.901224,23.065702,0.0,22.673971,0.0,22.693375,0.0,0.0,0.0,22.996365,21.049435,0.0,18.492577,15.820877,20.780273,0.0,0.0,21.38691,0.0,0.0,0.0,19.910898,0.0,11.162409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.699684,18.130718,0.0,22.56093,0.0,0.0,0.0,0.0,23.866919,16.241083,0.0,23.680155,0.0,0.0,0.0,23.460257,0.0,22.910341,0.0,24.217543,0.0,0.0,0.0,20.257008,22.166908,22.817863,0.0,0.0,23.88904,14.453279,0.0,0.0,0.0,23.882925,0.0,0.0,24.035683,19.891104,23.99343,15.88002,0.0,0.0,0.0,0.0,21.346537,23.75795,11.001043,16.90693,0.0,0.0,0.0,24.948217,0.0,21.024752,22.471148,22.938156,0.0,22.08375,0.0,0.0,19.199518,0.0,0.0,23.00608,13.937652,0.0,0.0,0.0,0.0,0.0,20.696163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76595,17.645838,0.0,21.312582,19.498804,0.0,0.0,23.265175,0.0,17.278194,18.435867,0.0,21.621737,23.836525,0.0,20.391924,19.44175,0.0,23.905712,0.0,7.0684757,17.359638,0.0,21.439384,0.0,20.070808,0.0,0.0,0.0,0.0,0.0,21.45272,21.161642,0.0,0.0,0.0,20.863037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.020105,3480
27.284332,0.0,33.744312,0.0,27.28136,34.555103,0.0,0.0,0.0,40.355618,0.0,40.852615,0.0,32.058132,0.0,0.0,0.0,39.057453,0.0,0.0,26.38379,22.511335,0.0,0.0,0.0,34.40088,28.101746,32.615906,40.59213,34.658356,33.66762,39.895992,0.0,39.6892,0.0,0.0,0.0,38.372543,0.0,38.40556,38.47255,23.157314,37.486473,34.128147,0.0,0.0,0.0,0.0,35.676086,0.0,38.902275,28.243113,0.0,0.0,8.458353,18.492725,0.0,0.0,0.0,0.0,0.0,0.0,36.39731,0.0,0.0,0.0,29.823286,39.628033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.313328,39.838585,40.898167,0.0,0.0,0.0,36.976654,40.99668,31.08592,0.0,34.09043,37.79126,0.0,0.0,40.148052,0.0,41.742195,0.0,0.0,0.0,0.0,0.0,21.621958,0.0,32.88521,38.337204,0.0,37.720867,0.0,37.869343,0.0,0.0,0.0,38.205112,34.95477,0.0,30.394188,25.59567,34.387337,0.0,0.0,35.410217,0.0,0.0,0.0,33.003284,0.0,17.777596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.741001,29.745108,0.0,37.39693,0.0,0.0,0.0,0.0,39.66728,26.588676,0.0,39.457565,0.0,0.0,0.0,39.288803,0.0,38.04121,0.0,40.484398,0.0,0.0,0.0,33.572,37.003498,37.807537,0.0,0.0,39.993614,23.427418,0.0,0.0,0.0,39.70826,0.0,0.0,40.288425,32.5928,39.851826,25.675072,0.0,0.0,0.0,0.0,35.317085,39.51254,17.347208,27.717896,0.0,0.0,0.0,41.65063,0.0,35.021362,37.236736,38.324154,0.0,36.65401,0.0,0.0,31.797453,0.0,0.0,38.169056,22.109888,0.0,0.0,0.0,0.0,0.0,34.34983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.70839,28.872837,0.0,35.60026,32.055668,0.0,0.0,38.563766,0.0,28.159683,30.364187,0.0,35.904663,40.08177,0.0,33.64887,32.09481,0.0,39.979996,0.0,10.688144,28.377245,0.0,35.577156,0.0,33.101284,0.0,0.0,0.0,0.0,0.0,35.753895,35.22127,0.0,0.0,0.0,34.548584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.42165,3187
37.989193,0.0,48.838657,0.0,37.954865,50.413857,0.0,0.0,0.0,60.257954,0.0,60.92212,0.0,46.088245,0.0,0.0,0.0,57.824696,0.0,0.0,36.487778,29.909136,0.0,0.0,0.0,49.899887,39.394352,47.007553,60.71631,50.648262,49.110756,59.187107,0.0,58.86216,0.0,0.0,0.0,56.764835,0.0,56.83408,57.176003,31.012913,55.366325,49.59357,0.0,0.0,0.0,0.0,51.899925,0.0,57.54394,39.510136,0.0,0.0,7.4384456,23.322525,0.0,0.0,0.0,0.0,0.0,0.0,53.48884,0.0,0.0,0.0,42.415325,58.773567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.513313,59.15657,61.282055,0.0,0.0,0.0,54.842934,61.162018,44.2604,0.0,49.598045,55.70996,0.0,0.0,59.653187,0.0,62.323418,0.0,0.0,0.0,0.0,0.0,28.731306,0.0,47.474873,56.56488,0.0,55.73508,0.0,55.990093,0.0,0.0,0.0,56.392994,51.05644,0.0,43.074097,34.961174,50.07806,0.0,0.0,51.523376,0.0,0.0,0.0,47.82154,0.0,22.546177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.20176,42.009842,0.0,55.175846,0.0,0.0,0.0,0.0,58.895348,37.063587,0.0,58.54681,0.0,0.0,0.0,58.397877,0.0,55.984367,0.0,60.18505,0.0,0.0,0.0,48.673454,54.503544,55.87289,0.0,0.0,59.5936,31.523796,0.0,0.0,0.0,59.064075,0.0,0.0,60.212925,46.614086,59.274433,35.029327,0.0,0.0,0.0,0.0,51.471123,58.53636,21.945335,38.888588,0.0,0.0,0.0,62.05319,0.0,51.075027,54.750065,57.019924,0.0,53.87823,0.0,0.0,45.68279,0.0,0.0,56.245197,29.238234,0.0,0.0,0.0,0.0,0.0,50.0232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.609943,40.695427,0.0,52.150993,46.00388,0.0,0.0,56.95454,0.0,39.47531,43.048443,0.0,52.617638,59.77266,0.0,48.809425,46.081543,0.0,59.6863,0.0,11.42182,39.66344,0.0,51.894,0.0,47.82502,0.0,0.0,0.0,0.0,0.0,52.27944,51.354214,0.0,0.0,0.0,50.39119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.741802,3473
279.21054,0.0,363.6809,0.0,279.44147,376.36298,0.0,0.0,0.0,451.59494,0.0,456.51794,0.0,343.2078,0.0,0.0,0.0,432.35556,0.0,0.0,268.19812,214.40454,0.0,0.0,0.0,370.43527,290.7086,349.69403,454.52637,378.22714,366.94855,442.10916,0.0,440.1236,0.0,0.0,0.0,423.61194,0.0,425.0465,429.87207,223.55011,414.02682,369.90775,0.0,0.0,0.0,0.0,387.29233,0.0,429.14362,292.24548,0.0,0.0,35.020187,162.72855,0.0,0.0,0.0,0.0,0.0,0.0,400.65738,0.0,0.0,0.0,314.31882,439.48538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.5992,442.14145,458.7475,0.0,0.0,0.0,412.1795,457.94385,329.14572,0.0,369.30222,415.81314,0.0,0.0,447.01468,0.0,466.0382,0.0,0.0,0.0,0.0,0.0,206.31963,0.0,353.9024,421.6054,0.0,415.3778,0.0,419.94656,0.0,0.0,0.0,421.1333,381.3678,0.0,319.70038,254.3349,373.5048,0.0,0.0,383.7795,0.0,0.0,0.0,355.8214,0.0,159.91776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0129,309.95145,0.0,412.29947,0.0,0.0,0.0,0.0,441.2323,272.39136,0.0,437.46365,0.0,0.0,0.0,436.6014,0.0,418.4199,0.0,450.59192,0.0,0.0,0.0,363.5741,407.18533,417.55554,0.0,0.0,445.6396,228.98262,0.0,0.0,0.0,441.926,0.0,0.0,451.6415,346.4335,443.623,256.31366,0.0,0.0,0.0,0.0,384.45734,438.0169,152.87262,286.84314,0.0,0.0,0.0,462.95016,0.0,381.7638,408.6873,427.3322,0.0,402.87653,0.0,0.0,341.4381,0.0,0.0,420.79144,209.81102,0.0,0.0,0.0,0.0,0.0,373.66492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.92432,300.8548,0.0,390.3613,342.6936,0.0,0.0,425.405,0.0,290.79822,319.78348,0.0,392.9838,448.3345,0.0,363.40463,343.10147,0.0,447.0979,0.0,69.84602,292.27338,0.0,387.29922,0.0,356.19305,0.0,0.0,0.0,0.0,0.0,390.77618,383.29095,0.0,0.0,0.0,376.7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.62137,3458
