0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,idx
822.38654,0.0,825.1851,0.0,821.7987,826.4977,0.0,0.0,0.0,831.3658,0.0,832.28705,0.0,823.44183,0.0,0.0,0.0,830.384,0.0,0.0,821.24054,820.75195,0.0,0.0,0.0,826.39825,819.55865,825.61646,832.2022,825.48114,826.2837,830.3137,0.0,829.99304,0.0,0.0,0.0,828.6952,0.0,829.1368,829.12225,819.8485,827.9067,826.34735,0.0,0.0,0.0,0.0,826.32806,0.0,829.0226,822.3437,0.0,0.0,824.98926,831.4278,0.0,0.0,0.0,0.0,0.0,0.0,826.96814,0.0,0.0,0.0,822.34906,830.3377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.1783,829.88324,832.05145,0.0,0.0,0.0,828.93805,831.2398,823.8546,0.0,825.77,828.77795,0.0,0.0,830.5183,0.0,832.27075,0.0,0.0,0.0,0.0,0.0,818.4993,0.0,824.5597,829.2326,0.0,829.0277,0.0,828.9435,0.0,0.0,0.0,828.92676,826.2698,0.0,823.2815,821.8381,826.30054,0.0,0.0,826.13306,0.0,0.0,0.0,820.0496,0.0,814.99963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.16437,823.75244,0.0,829.11224,0.0,0.0,0.0,0.0,830.52905,820.4357,0.0,829.50214,0.0,0.0,0.0,829.2663,0.0,828.76935,0.0,830.1705,0.0,0.0,0.0,824.2583,827.54706,828.09894,0.0,0.0,830.57666,819.3579,0.0,0.0,0.0,831.59735,0.0,0.0,831.4481,824.30035,830.8019,821.28894,0.0,0.0,0.0,0.0,825.10565,830.05023,830.91,822.71747,0.0,0.0,0.0,832.50195,0.0,826.821,827.92303,831.32086,0.0,828.3393,0.0,0.0,823.9869,0.0,0.0,831.68805,814.18024,0.0,0.0,0.0,0.0,0.0,825.97534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.129,822.34064,0.0,827.04095,823.6987,0.0,0.0,828.5452,0.0,821.5219,823.608,0.0,824.19763,830.8559,0.0,825.2787,823.71967,0.0,830.41565,0.0,823.2041,823.54236,0.0,827.0927,0.0,824.94464,0.0,0.0,0.0,0.0,0.0,826.7435,826.14166,0.0,0.0,0.0,825.72675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.6596,4289
3887.7,0.0,3912.9277,0.0,3879.6233,3910.8943,0.0,0.0,0.0,3942.7874,0.0,3948.4302,0.0,3900.155,0.0,0.0,0.0,3943.6743,0.0,0.0,3878.0867,3873.9558,0.0,0.0,0.0,3916.5806,3863.0247,3902.258,3951.5742,3909.9004,3910.7095,3946.0667,0.0,3946.5396,0.0,0.0,0.0,3935.1536,0.0,3931.9636,3935.464,3871.255,3931.7139,3919.7747,0.0,0.0,0.0,0.0,3919.6992,0.0,3933.5195,3890.2654,0.0,0.0,3907.376,3943.3726,0.0,0.0,0.0,0.0,0.0,0.0,3922.538,0.0,0.0,0.0,3890.3733,3940.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3912.6362,3943.001,3949.801,0.0,0.0,0.0,3933.9744,3952.8384,3900.1616,0.0,3910.9124,3931.8228,0.0,0.0,3948.4343,0.0,3959.392,0.0,0.0,0.0,0.0,0.0,3861.6592,0.0,3908.4277,3932.0503,0.0,3931.7273,0.0,3934.7314,0.0,0.0,0.0,3930.297,3910.1355,0.0,3897.997,3878.9026,3914.3977,0.0,0.0,3918.4185,0.0,0.0,0.0,3871.5483,0.0,3840.7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3891.6787,3895.5696,0.0,3926.9907,0.0,0.0,0.0,0.0,3946.0364,3874.2153,0.0,3942.7048,0.0,0.0,0.0,3940.6409,0.0,3933.8706,0.0,3949.861,0.0,0.0,0.0,3894.8997,3927.2778,3929.994,0.0,0.0,3940.98,3867.6248,0.0,0.0,0.0,3940.649,0.0,0.0,3948.036,3906.1265,3942.0508,3881.3882,0.0,0.0,0.0,0.0,3906.9163,3944.471,3951.387,3890.2412,0.0,0.0,0.0,3956.499,0.0,3917.5593,3922.094,3945.3955,0.0,3925.6133,0.0,0.0,3897.7544,0.0,0.0,3939.6375,3837.767,0.0,0.0,0.0,0.0,0.0,3917.3718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3913.1562,3885.9631,0.0,3923.5435,3902.047,0.0,0.0,3938.7676,0.0,3881.3506,3897.0352,0.0,3900.6245,3948.1848,0.0,3906.7039,3901.8462,0.0,3950.7656,0.0,3889.8242,3892.7935,0.0,3916.629,0.0,3908.258,0.0,0.0,0.0,0.0,0.0,3914.7056,3915.6333,0.0,0.0,0.0,3912.6025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3925.0168,4315
5002.199,0.0,5036.867,0.0,4990.396,5032.945,0.0,0.0,0.0,5075.904,0.0,5083.268,0.0,5019.6797,0.0,0.0,0.0,5077.6655,0.0,0.0,4988.8403,4983.054,0.0,0.0,0.0,5041.5093,4968.2925,5020.703,5088.494,5032.3784,5032.3945,5081.458,0.0,5082.254,0.0,0.0,0.0,5066.982,0.0,5061.838,5067.1226,4980.1816,5062.594,5045.997,0.0,0.0,0.0,0.0,5045.7188,0.0,5064.3276,5006.0684,0.0,0.0,5028.822,5076.1035,0.0,0.0,0.0,0.0,0.0,0.0,5049.6455,0.0,0.0,0.0,5006.5923,5072.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.2334,5077.7837,5086.166,0.0,0.0,0.0,5064.816,5090.793,5019.321,0.0,5033.689,5061.3975,0.0,0.0,5085.047,0.0,5098.8975,0.0,0.0,0.0,0.0,0.0,4967.3374,0.0,5031.5503,5061.6367,0.0,5061.461,0.0,5066.2046,0.0,0.0,0.0,5059.567,5031.9204,0.0,5016.407,4989.419,5038.4966,0.0,0.0,5044.1787,0.0,0.0,0.0,4980.5806,0.0,4939.1675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5007.4946,5012.7236,0.0,5054.3613,0.0,0.0,0.0,0.0,5081.0034,4984.1533,0.0,5077.4805,0.0,0.0,0.0,5074.348,0.0,5064.6685,0.0,5087.341,0.0,0.0,0.0,5010.4844,5056.1016,5060.2734,0.0,0.0,5073.7725,4974.9565,0.0,0.0,0.0,5072.8047,0.0,0.0,5083.9526,5027.5825,5074.88,4993.8267,0.0,0.0,0.0,0.0,5028.272,5079.2705,5088.967,5005.6704,0.0,0.0,0.0,5094.6294,0.0,5042.384,5048.1533,5080.0674,0.0,5052.9707,0.0,0.0,5015.7754,0.0,0.0,5071.033,4935.2515,0.0,0.0,0.0,0.0,0.0,5042.814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.894,4999.5166,0.0,5051.0117,5021.9663,0.0,0.0,5072.288,0.0,4993.9067,5014.6577,0.0,5019.3877,5084.316,0.0,5027.756,5021.932,0.0,5088.84,0.0,5005.8096,5008.4043,0.0,5041.054,0.0,5030.117,0.0,0.0,0.0,0.0,0.0,5038.543,5040.254,0.0,0.0,0.0,5035.9683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5051.6895,4135
1336.7308,0.0,1342.6603,0.0,1334.9833,1343.9038,0.0,0.0,0.0,1352.6273,0.0,1354.4076,0.0,1339.2963,0.0,0.0,0.0,1351.9707,0.0,0.0,1334.4131,1333.4772,0.0,0.0,0.0,1344.3131,1330.8733,1341.7122,1354.5764,1343.0176,1343.5435,1352.2074,0.0,1351.6802,0.0,0.0,0.0,1348.9109,0.0,1349.3789,1349.5715,1332.056,1347.6587,1344.739,0.0,0.0,0.0,0.0,1344.6455,0.0,1349.1659,1336.8372,0.0,0.0,1342.0403,1353.0471,0.0,0.0,0.0,0.0,0.0,0.0,1345.9878,0.0,0.0,0.0,1336.862,1351.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.82,1351.0635,1354.1102,0.0,0.0,0.0,1348.953,1353.9064,1339.6559,0.0,1343.0167,1348.7762,0.0,0.0,1352.7036,0.0,1355.8354,0.0,0.0,0.0,0.0,0.0,1329.6241,0.0,1341.5251,1348.6603,0.0,1349.1981,0.0,1349.0424,0.0,0.0,0.0,1348.682,1343.619,0.0,1338.9255,1334.9333,1343.7843,0.0,0.0,1344.1132,0.0,0.0,0.0,1332.3872,0.0,1323.1165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0928,1338.9221,0.0,1348.4941,0.0,0.0,0.0,0.0,1352.278,1333.2113,0.0,1350.9017,0.0,0.0,0.0,1350.3997,0.0,1348.9573,0.0,1352.3335,0.0,0.0,0.0,1339.3556,1346.6956,1347.4912,0.0,0.0,1351.4835,1331.11,0.0,0.0,0.0,1352.5431,0.0,0.0,1353.2782,1341.0044,1352.1914,1334.8329,0.0,0.0,0.0,0.0,1342.2122,1351.5164,1353.2413,1337.3997,0.0,0.0,0.0,1355.5173,0.0,1344.9211,1346.8054,1353.0856,0.0,1347.4401,0.0,0.0,1339.3702,0.0,0.0,1352.7242,1322.1945,0.0,0.0,0.0,0.0,0.0,1343.9883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1343.5226,1336.5062,0.0,1345.774,1339.9354,0.0,0.0,1349.3276,0.0,1334.9088,1338.973,0.0,1340.0986,1352.8752,0.0,1342.38,1339.9648,0.0,1352.6724,0.0,1337.5894,1338.4916,0.0,1344.7212,0.0,1341.8672,0.0,0.0,0.0,0.0,0.0,1344.3143,1343.9181,0.0,0.0,0.0,1343.2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.8185,4442
2745.0237,0.0,2765.7834,0.0,2738.369,2762.313,0.0,0.0,0.0,2786.965,0.0,2791.217,0.0,2755.6902,0.0,0.0,0.0,2788.6958,0.0,0.0,2737.094,2733.8381,0.0,0.0,0.0,2767.9844,2725.3457,2755.376,2794.4067,2762.1167,2762.4277,2791.5637,0.0,2792.5498,0.0,0.0,0.0,2783.5295,0.0,2778.9006,2782.486,2732.297,2780.7375,2771.0715,0.0,0.0,0.0,0.0,2771.279,0.0,2781.1243,2747.4954,0.0,0.0,2760.3723,2787.3982,0.0,0.0,0.0,0.0,0.0,0.0,2772.6008,0.0,0.0,0.0,2747.8323,2786.0056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2763.8777,2789.5005,2793.5535,0.0,0.0,0.0,2781.7393,2796.7507,2755.5364,0.0,2763.2239,2779.2656,0.0,0.0,2793.55,0.0,2801.7747,0.0,0.0,0.0,0.0,0.0,2724.6604,0.0,2762.1863,2780.124,0.0,2779.1155,0.0,2782.5776,0.0,0.0,0.0,2777.9888,2761.7893,0.0,2753.6934,2737.7126,2766.2124,0.0,0.0,2770.1575,0.0,0.0,0.0,2732.8743,0.0,2709.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2747.7163,2751.2727,0.0,2774.505,0.0,0.0,0.0,0.0,2791.1577,2734.3623,0.0,2789.2776,0.0,0.0,0.0,2787.4563,0.0,2781.5977,0.0,2795.4314,0.0,0.0,0.0,2750.07,2776.9792,2778.9841,0.0,0.0,2786.4534,2729.3972,0.0,0.0,0.0,2784.9233,0.0,0.0,2792.1736,2760.2512,2786.8362,2740.2803,0.0,0.0,0.0,0.0,2759.4585,2790.5188,2796.263,2747.052,0.0,0.0,0.0,2798.9675,0.0,2768.3777,2770.757,2789.4973,0.0,2774.0757,0.0,0.0,2752.9414,0.0,0.0,2783.9468,2707.188,0.0,0.0,0.0,0.0,0.0,2769.1887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2765.224,2743.18,0.0,2774.133,2757.0186,0.0,0.0,2786.7761,0.0,2740.2998,2752.4866,0.0,2755.5042,2792.8518,0.0,2759.2126,2756.6023,0.0,2795.94,0.0,2746.7068,2748.7698,0.0,2767.8772,0.0,2761.6519,0.0,0.0,0.0,0.0,0.0,2765.8472,2767.915,0.0,0.0,0.0,2764.6592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773.3723,4370
4111.807,0.0,4140.2954,0.0,4102.103,4136.906,0.0,0.0,0.0,4172.585,0.0,4178.8823,0.0,4126.1177,0.0,0.0,0.0,4174.17,0.0,0.0,4100.7285,4096.065,0.0,0.0,0.0,4144.256,4083.5713,4127.075,4182.9375,4136.583,4136.786,4177.122,0.0,4178.02,0.0,0.0,0.0,4165.2695,0.0,4160.931,4165.3716,4093.649,4161.435,4148.0576,0.0,0.0,0.0,0.0,4147.9795,0.0,4163.071,4114.9067,0.0,0.0,4133.821,4172.922,0.0,0.0,0.0,0.0,0.0,0.0,4150.8096,0.0,0.0,0.0,4115.5,4170.1543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4139.4507,4174.0215,4181.0654,0.0,0.0,0.0,4163.514,4184.8906,4125.8887,0.0,4137.6025,4160.965,0.0,0.0,4180.133,0.0,4191.869,0.0,0.0,0.0,0.0,0.0,4082.7578,0.0,4135.7075,4161.033,0.0,4160.701,0.0,4164.7046,0.0,0.0,0.0,4159.0513,4136.4883,0.0,4123.4927,4101.4937,4141.766,0.0,0.0,4146.5757,0.0,0.0,0.0,4093.7148,0.0,4059.8303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4115.9497,4120.5605,0.0,4155.0005,0.0,0.0,0.0,0.0,4176.863,4096.854,0.0,4173.8037,0.0,0.0,0.0,4171.353,0.0,4163.404,0.0,4182.1133,0.0,0.0,0.0,4118.929,4156.337,4159.6177,0.0,0.0,4171.0586,4089.4087,0.0,0.0,0.0,4169.923,0.0,0.0,4179.3706,4132.663,4171.9004,4104.991,0.0,0.0,0.0,0.0,4133.2197,4175.461,4183.3584,4114.6904,0.0,0.0,0.0,4188.3223,0.0,4144.8643,4149.6753,4175.975,0.0,4153.8247,0.0,0.0,4123.038,0.0,0.0,4168.6533,4056.5103,0.0,0.0,0.0,0.0,0.0,4145.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4140.3237,4109.6494,0.0,4152.121,4128.1216,0.0,0.0,4169.605,0.0,4104.953,4122.1826,0.0,4126.2153,4179.5806,0.0,4132.5938,4127.9365,0.0,4183.0093,0.0,4114.1377,4117.0146,0.0,4143.877,0.0,4134.8687,0.0,0.0,0.0,0.0,0.0,4141.6553,4143.1978,0.0,0.0,0.0,4139.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.4834,4370
1374.5057,0.0,1382.7657,0.0,1372.0206,1382.4227,0.0,0.0,0.0,1393.0636,0.0,1394.9546,0.0,1378.4598,0.0,0.0,0.0,1393.1266,0.0,0.0,1371.282,1370.0322,0.0,0.0,0.0,1384.2069,1366.8058,1379.762,1395.8271,1381.8358,1382.3353,1393.9053,0.0,1394.0922,0.0,0.0,0.0,1390.5541,0.0,1389.3329,1390.2109,1368.9299,1389.0597,1385.2186,0.0,0.0,0.0,0.0,1385.1975,0.0,1389.7875,1375.2592,0.0,0.0,1380.8789,1393.3188,0.0,0.0,0.0,0.0,0.0,0.0,1386.0089,0.0,0.0,0.0,1375.2913,1392.0614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.6582,1392.881,1395.4355,0.0,0.0,0.0,1389.9258,1396.0385,1378.6729,0.0,1382.2631,1389.0156,0.0,0.0,1394.8507,0.0,1398.3883,0.0,0.0,0.0,0.0,0.0,1365.7168,0.0,1381.1572,1389.6381,0.0,1389.3186,0.0,1390.3203,0.0,0.0,0.0,1388.8405,1382.0566,0.0,1377.8997,1371.8877,1383.4202,0.0,0.0,1384.6891,0.0,0.0,0.0,1369.2975,0.0,1358.9602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1375.8209,1377.2892,0.0,1387.7246,0.0,0.0,0.0,0.0,1393.8351,1370.0768,0.0,1392.8165,0.0,0.0,0.0,1391.8827,0.0,1389.9268,0.0,1394.8617,0.0,0.0,0.0,1377.1827,1387.5527,1388.4607,0.0,0.0,1392.4088,1367.707,0.0,0.0,0.0,1392.4966,0.0,0.0,1394.74,1380.463,1392.7583,1372.366,0.0,0.0,0.0,0.0,1380.7343,1393.4606,1395.8096,1375.4138,0.0,0.0,0.0,1397.7529,0.0,1384.547,1386.0778,1393.7524,0.0,1387.3168,0.0,0.0,1377.7705,0.0,0.0,1392.3016,1357.8218,0.0,0.0,0.0,0.0,0.0,1384.3126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0669,1374.0623,0.0,1386.5237,1379.0167,0.0,0.0,1391.3131,0.0,1372.4453,1377.5988,0.0,1378.9413,1394.5977,0.0,1380.9102,1379.0264,0.0,1395.265,0.0,1375.4883,1376.3887,0.0,1384.4258,0.0,1381.298,0.0,0.0,0.0,0.0,0.0,1383.5714,1384.0267,0.0,0.0,0.0,1382.7017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387.3754,4297
3097.8728,0.0,3117.75,0.0,3091.552,3116.466,0.0,0.0,0.0,3142.092,0.0,3146.772,0.0,3107.7583,0.0,0.0,0.0,3142.4658,0.0,0.0,3090.4062,3087.0068,0.0,0.0,0.0,3121.2397,3078.4404,3109.7563,3149.3164,3115.773,3116.2588,3144.276,0.0,3144.5356,0.0,0.0,0.0,3135.76,0.0,3133.4204,3136.2017,3085.0708,3132.8757,3123.4297,0.0,0.0,0.0,0.0,3123.2898,0.0,3134.5242,3100.0786,0.0,0.0,3113.6648,3142.295,0.0,0.0,0.0,0.0,0.0,0.0,3125.716,0.0,0.0,0.0,3100.5063,3139.8162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118.1106,3141.9685,3147.8237,0.0,0.0,0.0,3134.645,3149.7725,3107.7717,0.0,3116.5173,3133.1287,0.0,0.0,3146.2065,0.0,3154.8855,0.0,0.0,0.0,0.0,0.0,3077.288,0.0,3114.6243,3133.2761,0.0,3133.1892,0.0,3135.5972,0.0,0.0,0.0,3132.0054,3116.0337,0.0,3106.0518,3091.111,3119.3218,0.0,0.0,3122.3953,0.0,0.0,0.0,3085.1758,0.0,3060.7117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.1553,3104.398,0.0,3129.5066,0.0,0.0,0.0,0.0,3144.1145,3087.5876,0.0,3141.7256,0.0,0.0,0.0,3139.9788,0.0,3134.663,0.0,3147.3167,0.0,0.0,0.0,3103.4607,3129.3323,3131.747,0.0,0.0,3140.7224,3081.95,0.0,0.0,0.0,3140.6157,0.0,0.0,3146.3875,3112.3857,3141.2517,3093.0415,0.0,0.0,0.0,0.0,3113.5725,3143.0725,3148.4841,3100.0142,0.0,0.0,0.0,3152.809,0.0,3121.6084,3125.7144,3144.1504,0.0,3128.4048,0.0,0.0,3106.0625,0.0,0.0,3139.7148,3057.9885,0.0,0.0,0.0,0.0,0.0,3121.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118.4128,3096.781,0.0,3126.472,3109.2778,0.0,0.0,3138.4075,0.0,3093.1008,3105.3643,0.0,3108.25,3146.194,0.0,3113.286,3109.323,0.0,3148.0325,0.0,3099.9927,3101.8171,0.0,3121.1365,0.0,3114.2458,0.0,0.0,0.0,0.0,0.0,3119.7324,3119.9988,0.0,0.0,0.0,3117.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3128.1003,4378
2690.1458,0.0,2705.1877,0.0,2685.9373,2705.6414,0.0,0.0,0.0,2725.4282,0.0,2729.3542,0.0,2697.4585,0.0,0.0,0.0,2725.356,0.0,0.0,2684.9148,2682.4219,0.0,0.0,0.0,2708.467,2676.1375,2700.7207,2730.3042,2704.68,2705.5537,2726.3845,0.0,2726.169,0.0,0.0,0.0,2719.3047,0.0,2718.5933,2719.9792,2679.76,2716.8447,2709.772,0.0,0.0,0.0,0.0,2709.6594,0.0,2718.6653,2691.2375,0.0,0.0,2702.8484,2726.0208,0.0,0.0,0.0,0.0,0.0,0.0,2711.9172,0.0,0.0,0.0,2691.681,2722.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.7593,2724.1816,2729.4424,0.0,0.0,0.0,2718.962,2730.3997,2697.589,0.0,2704.7234,2717.963,0.0,0.0,2727.646,0.0,2734.6843,0.0,0.0,0.0,0.0,0.0,2674.373,0.0,2702.1,2718.1528,0.0,2718.173,0.0,2719.367,0.0,0.0,0.0,2717.159,2704.8909,0.0,2696.1519,2685.8333,2707.0725,0.0,0.0,2708.5706,0.0,0.0,0.0,2680.7275,0.0,2660.7903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692.933,2695.446,0.0,2715.9,0.0,0.0,0.0,0.0,2726.46,2682.2573,0.0,2723.7637,0.0,0.0,0.0,2722.6736,0.0,2718.8577,0.0,2727.7266,0.0,0.0,0.0,2695.8496,2714.2559,2715.8584,0.0,0.0,2723.8777,2677.709,0.0,0.0,0.0,2724.7712,0.0,0.0,2727.972,2700.9807,2724.9248,2686.1694,0.0,0.0,0.0,0.0,2702.381,2725.2925,2729.4844,2691.8408,0.0,0.0,0.0,2733.3953,0.0,2708.8948,2712.6262,2726.8691,0.0,2714.5552,0.0,0.0,2696.54,0.0,0.0,2724.6907,2658.6816,0.0,0.0,0.0,0.0,0.0,2707.9543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2705.8794,2689.612,0.0,2712.3494,2698.709,0.0,0.0,2720.9292,0.0,2686.413,2695.9644,0.0,2698.6572,2727.7625,0.0,2702.6775,2698.7927,0.0,2728.5632,0.0,2691.8818,2693.702,0.0,2708.7231,0.0,2702.6606,0.0,0.0,0.0,0.0,0.0,2707.182,2707.4644,0.0,0.0,0.0,2705.6343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.8403,4424
5523.055,0.0,5551.8745,0.0,5513.787,5554.274,0.0,0.0,0.0,5594.8574,0.0,5603.3433,0.0,5536.6533,0.0,0.0,0.0,5593.5317,0.0,0.0,5513.076,5507.768,0.0,0.0,0.0,5559.2905,5494.3853,5544.3574,5604.7046,5552.7354,5554.122,5594.416,0.0,5593.798,0.0,0.0,0.0,5579.6255,0.0,5581.4424,5583.204,5502.7344,5575.0005,5561.3745,0.0,0.0,0.0,0.0,5561.0586,0.0,5580.031,5524.9546,0.0,0.0,5549.117,5596.342,0.0,0.0,0.0,0.0,0.0,0.0,5566.327,0.0,0.0,0.0,5526.1704,5588.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5555.2876,5589.6216,5601.5938,0.0,0.0,0.0,5579.8677,5603.2983,5536.7134,0.0,5552.0464,5579.776,0.0,0.0,5597.178,0.0,5611.6694,0.0,0.0,0.0,0.0,0.0,5491.21,0.0,5546.593,5577.977,0.0,5579.8286,0.0,5580.8564,0.0,0.0,0.0,5577.6514,5553.785,0.0,5534.3154,5514.1675,5556.4937,0.0,0.0,5558.8677,0.0,0.0,0.0,5502.9937,0.0,5462.961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5528.5625,5533.4004,0.0,5576.264,0.0,0.0,0.0,0.0,5594.843,5507.836,0.0,5589.2417,0.0,0.0,0.0,5587.731,0.0,5580.0396,0.0,5597.074,0.0,0.0,0.0,5533.575,5569.9595,5573.678,0.0,0.0,5590.9688,5498.287,0.0,0.0,0.0,5594.0405,0.0,0.0,5599.6597,5543.829,5593.5073,5515.174,0.0,0.0,0.0,0.0,5549.116,5592.2734,5599.912,5526.3887,0.0,0.0,0.0,5609.5015,0.0,5560.2295,5570.0522,5597.6987,0.0,5572.959,0.0,0.0,5535.752,0.0,0.0,5594.2056,5458.282,0.0,0.0,0.0,0.0,0.0,5557.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5554.2256,5522.461,0.0,5566.065,5539.185,0.0,0.0,5582.8613,0.0,5515.2227,5534.26,0.0,5539.0176,5598.0293,0.0,5548.9775,5539.9995,0.0,5598.5347,0.0,5525.951,5529.6855,0.0,5559.6226,0.0,5547.1934,0.0,0.0,0.0,0.0,0.0,5557.4863,5555.962,0.0,0.0,0.0,5553.9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5572.5864,4157
